"names.u.","u","n","diff"
"quench",0.000774060376709383,0.000119431506031291,0.000654628870678092
"rethink",0.000774060376709383,0.000119431506031291,0.000654628870678092
"rhythm",0.000774060376709383,0.000119431506031291,0.000654628870678092
"shooter",0.000774060376709383,0.000119431506031291,0.000654628870678092
"slick",0.000774060376709383,0.000119431506031291,0.000654628870678092
"strongest",0.000774060376709383,0.000119431506031291,0.000654628870678092
"tragic",0.000774060376709383,0.000119431506031291,0.000654628870678092
"unforgett",0.000774060376709383,0.000119431506031291,0.000654628870678092
"uphil",0.000774060376709383,0.000119431506031291,0.000654628870678092
"verizon",0.000774060376709383,0.000119431506031291,0.000654628870678092
"whirl",0.000774060376709383,0.000119431506031291,0.000654628870678092
"zumba",0.000774060376709383,0.000119431506031291,0.000654628870678092
"die",0.0173733551216995,0.0167204108443807,0.000652944277318747
"cab",0.00232218113012815,0.00167204108443807,0.000650140045690075
"exquisit",0.00232218113012815,0.00167204108443807,0.000650140045690075
"pro",0.00232218113012815,0.00167204108443807,0.000650140045690075
"swiss",0.00232218113012815,0.00167204108443807,0.000650140045690075
"contact",0.00602046959662854,0.0053744177714081,0.00064605182522044
"cobbler",0.0017201341704653,0.00107488355428162,0.000645250616183677
"gut",0.0017201341704653,0.00107488355428162,0.000645250616183677
"itd",0.0017201341704653,0.00107488355428162,0.000645250616183677
"method",0.0017201341704653,0.00107488355428162,0.000645250616183677
"mole",0.0017201341704653,0.00107488355428162,0.000645250616183677
"nestl",0.0017201341704653,0.00107488355428162,0.000645250616183677
"senior",0.0017201341704653,0.00107488355428162,0.000645250616183677
"shi",0.0017201341704653,0.00107488355428162,0.000645250616183677
"sooo",0.00541842263696568,0.00477726024125164,0.000641162395714041
"vehicl",0.00326825492388406,0.0026274931326884,0.00064076179119566
"barn",0.00111808721080244,0.000477726024125164,0.000640361186677278
"bunni",0.00111808721080244,0.000477726024125164,0.000640361186677278
"butterfli",0.00111808721080244,0.000477726024125164,0.000640361186677278
"cartel",0.00111808721080244,0.000477726024125164,0.000640361186677278
"charcoal",0.00111808721080244,0.000477726024125164,0.000640361186677278
"diablo",0.00111808721080244,0.000477726024125164,0.000640361186677278
"discern",0.00111808721080244,0.000477726024125164,0.000640361186677278
"flick",0.00111808721080244,0.000477726024125164,0.000640361186677278
"heartbeat",0.00111808721080244,0.000477726024125164,0.000640361186677278
"holder",0.00111808721080244,0.000477726024125164,0.000640361186677278
"hooray",0.00111808721080244,0.000477726024125164,0.000640361186677278
"keen",0.00111808721080244,0.000477726024125164,0.000640361186677278
"lavend",0.00111808721080244,0.000477726024125164,0.000640361186677278
"mickey",0.00111808721080244,0.000477726024125164,0.000640361186677278
"okra",0.00111808721080244,0.000477726024125164,0.000640361186677278
"redon",0.00111808721080244,0.000477726024125164,0.000640361186677278
"rug",0.00111808721080244,0.000477726024125164,0.000640361186677278
"steel",0.00111808721080244,0.000477726024125164,0.000640361186677278
"unagi",0.00111808721080244,0.000477726024125164,0.000640361186677278
"villa",0.00111808721080244,0.000477726024125164,0.000640361186677278
"voucher",0.00111808721080244,0.000477726024125164,0.000640361186677278
"worthwhil",0.00111808721080244,0.000477726024125164,0.000640361186677278
"broth",0.00696654339038445,0.00632986981965843,0.000636673570726024
"bruschetta",0.00696654339038445,0.00632986981965843,0.000636673570726024
"aok",0.00266620796422121,0.00203033560253195,0.000635872361689261
"scrumptious",0.00266620796422121,0.00203033560253195,0.000635872361689261
"blackberri",0.00206416100455836,0.00143317807237549,0.000630982932182863
"cmon",0.00206416100455836,0.00143317807237549,0.000630982932182863
"hilari",0.00206416100455836,0.00143317807237549,0.000630982932182863
"iphon",0.00206416100455836,0.00143317807237549,0.000630982932182863
"tavern",0.00206416100455836,0.00143317807237549,0.000630982932182863
"stress",0.00361228175797712,0.00298578765078228,0.000626494107194846
"clock",0.0014621140448955,0.000836020542219037,0.000626093502676464
"clutter",0.0014621140448955,0.000836020542219037,0.000626093502676464
"cob",0.0014621140448955,0.000836020542219037,0.000626093502676464
"essenc",0.0014621140448955,0.000836020542219037,0.000626093502676464
"jus",0.0014621140448955,0.000836020542219037,0.000626093502676464
"luggag",0.0014621140448955,0.000836020542219037,0.000626093502676464
"miracl",0.0014621140448955,0.000836020542219037,0.000626093502676464
"overbear",0.0014621140448955,0.000836020542219037,0.000626093502676464
"owe",0.0014621140448955,0.000836020542219037,0.000626093502676464
"peek",0.0014621140448955,0.000836020542219037,0.000626093502676464
"poolsid",0.0014621140448955,0.000836020542219037,0.000626093502676464
"prawn",0.0014621140448955,0.000836020542219037,0.000626093502676464
"rise",0.0014621140448955,0.000836020542219037,0.000626093502676464
"saigon",0.0014621140448955,0.000836020542219037,0.000626093502676464
"showcas",0.0014621140448955,0.000836020542219037,0.000626093502676464
"smore",0.0014621140448955,0.000836020542219037,0.000626093502676464
"standout",0.0014621140448955,0.000836020542219037,0.000626093502676464
"urg",0.0014621140448955,0.000836020542219037,0.000626093502676464
"where",0.0014621140448955,0.000836020542219037,0.000626093502676464
"hesit",0.00516040251139589,0.00453839722918906,0.000622005282206829
"lamp",0.00301023479831427,0.00238863012062582,0.000621604677688447
"afterthought",0.000860067085232648,0.000238863012062582,0.000621204073170066
"allaround",0.000860067085232648,0.000238863012062582,0.000621204073170066
"beneath",0.000860067085232648,0.000238863012062582,0.000621204073170066
"bula",0.000860067085232648,0.000238863012062582,0.000621204073170066
"buster",0.000860067085232648,0.000238863012062582,0.000621204073170066
"camel",0.000860067085232648,0.000238863012062582,0.000621204073170066
"cholla",0.000860067085232648,0.000238863012062582,0.000621204073170066
"cockroach",0.000860067085232648,0.000238863012062582,0.000621204073170066
"consensus",0.000860067085232648,0.000238863012062582,0.000621204073170066
"decaf",0.000860067085232648,0.000238863012062582,0.000621204073170066
"disinterest",0.000860067085232648,0.000238863012062582,0.000621204073170066
"doorway",0.000860067085232648,0.000238863012062582,0.000621204073170066
"dreami",0.000860067085232648,0.000238863012062582,0.000621204073170066
"drift",0.000860067085232648,0.000238863012062582,0.000621204073170066
"duo",0.000860067085232648,0.000238863012062582,0.000621204073170066
"envelop",0.000860067085232648,0.000238863012062582,0.000621204073170066
"extent",0.000860067085232648,0.000238863012062582,0.000621204073170066
"fogo",0.000860067085232648,0.000238863012062582,0.000621204073170066
"glorifi",0.000860067085232648,0.000238863012062582,0.000621204073170066
"greeter",0.000860067085232648,0.000238863012062582,0.000621204073170066
"hybrid",0.000860067085232648,0.000238863012062582,0.000621204073170066
"interpret",0.000860067085232648,0.000238863012062582,0.000621204073170066
"kiwi",0.000860067085232648,0.000238863012062582,0.000621204073170066
"lace",0.000860067085232648,0.000238863012062582,0.000621204073170066
"launch",0.000860067085232648,0.000238863012062582,0.000621204073170066
"libat",0.000860067085232648,0.000238863012062582,0.000621204073170066
"loungey",0.000860067085232648,0.000238863012062582,0.000621204073170066
"oclock",0.000860067085232648,0.000238863012062582,0.000621204073170066
"old",0.000860067085232648,0.000238863012062582,0.000621204073170066
"robust",0.000860067085232648,0.000238863012062582,0.000621204073170066
"satellit",0.000860067085232648,0.000238863012062582,0.000621204073170066
"satiat",0.000860067085232648,0.000238863012062582,0.000621204073170066
"sauté",0.000860067085232648,0.000238863012062582,0.000621204073170066
"schnitzel",0.000860067085232648,0.000238863012062582,0.000621204073170066
"slope",0.000860067085232648,0.000238863012062582,0.000621204073170066
"starch",0.000860067085232648,0.000238863012062582,0.000621204073170066
"strenuous",0.000860067085232648,0.000238863012062582,0.000621204073170066
"summit",0.000860067085232648,0.000238863012062582,0.000621204073170066
"suspici",0.000860067085232648,0.000238863012062582,0.000621204073170066
"tablecloth",0.000860067085232648,0.000238863012062582,0.000621204073170066
"tapenad",0.000860067085232648,0.000238863012062582,0.000621204073170066
"thread",0.000860067085232648,0.000238863012062582,0.000621204073170066
"tokyo",0.000860067085232648,0.000238863012062582,0.000621204073170066
"totti",0.000860067085232648,0.000238863012062582,0.000621204073170066
"zest",0.000860067085232648,0.000238863012062582,0.000621204073170066
"quot",0.00455835555173304,0.0039412396990326,0.000617115852700431
"chimichanga",0.00240818783865141,0.00179147259046937,0.000616715248182049
"kabob",0.00240818783865141,0.00179147259046937,0.000616715248182049
"mmm",0.00240818783865141,0.00179147259046937,0.000616715248182049
"apricot",0.00180614087898856,0.00119431506031291,0.000611825818675651
"bobbi",0.00180614087898856,0.00119431506031291,0.000611825818675651
"overflow",0.00180614087898856,0.00119431506031291,0.000611825818675651
"pinch",0.00180614087898856,0.00119431506031291,0.000611825818675651
"splash",0.00180614087898856,0.00119431506031291,0.000611825818675651
"unaccept",0.00180614087898856,0.00119431506031291,0.000611825818675651
"abus",0.00120409391932571,0.000597157530156455,0.000606936389169252
"aggress",0.00120409391932571,0.000597157530156455,0.000606936389169252
"asap",0.00120409391932571,0.000597157530156455,0.000606936389169252
"culver",0.00120409391932571,0.000597157530156455,0.000606936389169252
"dot",0.00120409391932571,0.000597157530156455,0.000606936389169252
"envi",0.00120409391932571,0.000597157530156455,0.000606936389169252
"fate",0.00120409391932571,0.000597157530156455,0.000606936389169252
"fiesta",0.00120409391932571,0.000597157530156455,0.000606936389169252
"ginorm",0.00120409391932571,0.000597157530156455,0.000606936389169252
"grapefruit",0.00120409391932571,0.000597157530156455,0.000606936389169252
"inhal",0.00120409391932571,0.000597157530156455,0.000606936389169252
"integr",0.00120409391932571,0.000597157530156455,0.000606936389169252
"nearest",0.00120409391932571,0.000597157530156455,0.000606936389169252
"outer",0.00120409391932571,0.000597157530156455,0.000606936389169252
"passeng",0.00120409391932571,0.000597157530156455,0.000606936389169252
"reluct",0.00120409391932571,0.000597157530156455,0.000606936389169252
"retriev",0.00120409391932571,0.000597157530156455,0.000606936389169252
"russian",0.00120409391932571,0.000597157530156455,0.000606936389169252
"staycat",0.00120409391932571,0.000597157530156455,0.000606936389169252
"stetson",0.00120409391932571,0.000597157530156455,0.000606936389169252
"tammi",0.00120409391932571,0.000597157530156455,0.000606936389169252
"tomatillo",0.00120409391932571,0.000597157530156455,0.000606936389169252
"underneath",0.00120409391932571,0.000597157530156455,0.000606936389169252
"unfamiliar",0.00120409391932571,0.000597157530156455,0.000606936389169252
"vista",0.00120409391932571,0.000597157530156455,0.000606936389169252
"vomit",0.00120409391932571,0.000597157530156455,0.000606936389169252
"jersey",0.00215016771308162,0.00155260957840678,0.000597558134674837
"ray",0.00215016771308162,0.00155260957840678,0.000597558134674837
"sexi",0.00215016771308162,0.00155260957840678,0.000597558134674837
"sonoran",0.00215016771308162,0.00155260957840678,0.000597558134674837
"tempt",0.00369828846650039,0.00310521915681357,0.000593069309686819
"affect",0.00154812075341877,0.000955452048250328,0.000592668705168438
"calib",0.00154812075341877,0.000955452048250328,0.000592668705168438
"churro",0.00154812075341877,0.000955452048250328,0.000592668705168438
"empanada",0.00154812075341877,0.000955452048250328,0.000592668705168438
"linger",0.00154812075341877,0.000955452048250328,0.000592668705168438
"link",0.00154812075341877,0.000955452048250328,0.000592668705168438
"pricier",0.00154812075341877,0.000955452048250328,0.000592668705168438
"rundown",0.00154812075341877,0.000955452048250328,0.000592668705168438
"sorta",0.00154812075341877,0.000955452048250328,0.000592668705168438
"suprem",0.00154812075341877,0.000955452048250328,0.000592668705168438
"tartar",0.00154812075341877,0.000955452048250328,0.000592668705168438
"thought",0.00154812075341877,0.000955452048250328,0.000592668705168438
"vision",0.00154812075341877,0.000955452048250328,0.000592668705168438
"cheaper",0.0095467446460824,0.00895736295234683,0.000589381693735565
"abandon",0.000946073793755913,0.000358294518093873,0.00058777927566204
"allyoucaneat",0.000946073793755913,0.000358294518093873,0.00058777927566204
"bellini",0.000946073793755913,0.000358294518093873,0.00058777927566204
"boost",0.000946073793755913,0.000358294518093873,0.00058777927566204
"condesa",0.000946073793755913,0.000358294518093873,0.00058777927566204
"cork",0.000946073793755913,0.000358294518093873,0.00058777927566204
"doc",0.000946073793755913,0.000358294518093873,0.00058777927566204
"flauta",0.000946073793755913,0.000358294518093873,0.00058777927566204
"fund",0.000946073793755913,0.000358294518093873,0.00058777927566204
"glare",0.000946073793755913,0.000358294518093873,0.00058777927566204
"glob",0.000946073793755913,0.000358294518093873,0.00058777927566204
"harri",0.000946073793755913,0.000358294518093873,0.00058777927566204
"harvest",0.000946073793755913,0.000358294518093873,0.00058777927566204
"heritag",0.000946073793755913,0.000358294518093873,0.00058777927566204
"inlaw",0.000946073793755913,0.000358294518093873,0.00058777927566204
"iti",0.000946073793755913,0.000358294518093873,0.00058777927566204
"loath",0.000946073793755913,0.000358294518093873,0.00058777927566204
"mate",0.000946073793755913,0.000358294518093873,0.00058777927566204
"maxim",0.000946073793755913,0.000358294518093873,0.00058777927566204
"mecca",0.000946073793755913,0.000358294518093873,0.00058777927566204
"meld",0.000946073793755913,0.000358294518093873,0.00058777927566204
"meltinyourmouth",0.000946073793755913,0.000358294518093873,0.00058777927566204
"napa",0.000946073793755913,0.000358294518093873,0.00058777927566204
"oak",0.000946073793755913,0.000358294518093873,0.00058777927566204
"scorpion",0.000946073793755913,0.000358294518093873,0.00058777927566204
"stinki",0.000946073793755913,0.000358294518093873,0.00058777927566204
"stripe",0.000946073793755913,0.000358294518093873,0.00058777927566204
"stripmal",0.000946073793755913,0.000358294518093873,0.00058777927566204
"sustain",0.000946073793755913,0.000358294518093873,0.00058777927566204
"thatll",0.000946073793755913,0.000358294518093873,0.00058777927566204
"thrift",0.000946073793755913,0.000358294518093873,0.00058777927566204
"tipsi",0.000946073793755913,0.000358294518093873,0.00058777927566204
"tout",0.000946073793755913,0.000358294518093873,0.00058777927566204
"vic",0.000946073793755913,0.000358294518093873,0.00058777927566204
"whisper",0.000946073793755913,0.000358294518093873,0.00058777927566204
"yuppi",0.000946073793755913,0.000358294518093873,0.00058777927566204
"crunch",0.0046443622602563,0.0040606712050639,0.000583691055192404
"cheapest",0.00249419454717468,0.00191090409650066,0.000583290450674023
"conclus",0.00249419454717468,0.00191090409650066,0.000583290450674023
"firm",0.00249419454717468,0.00191090409650066,0.000583290450674023
"german",0.00249419454717468,0.00191090409650066,0.000583290450674023
"male",0.00249419454717468,0.00191090409650066,0.000583290450674023
"ratio",0.00249419454717468,0.00191090409650066,0.000583290450674023
"goodi",0.00404231530059345,0.00346351367490744,0.000578801625686005
"oyster",0.00404231530059345,0.00346351367490744,0.000578801625686005
"adjac",0.00189214758751183,0.0013137465663442,0.000578401021167624
"colleagu",0.00189214758751183,0.0013137465663442,0.000578401021167624
"heap",0.00189214758751183,0.0013137465663442,0.000578401021167624
"max",0.00189214758751183,0.0013137465663442,0.000578401021167624
"northern",0.00189214758751183,0.0013137465663442,0.000578401021167624
"raisin",0.00189214758751183,0.0013137465663442,0.000578401021167624
"rank",0.00189214758751183,0.0013137465663442,0.000578401021167624
"vacat",0.00559043605401221,0.00501612325331422,0.000574312800697988
"arugula",0.00344026834093059,0.00286635614475099,0.000573912196179607
"encourag",0.00344026834093059,0.00286635614475099,0.000573912196179607
"batteri",0.00129010062784897,0.000716589036187746,0.000573511591661226
"financi",0.00129010062784897,0.000716589036187746,0.000573511591661226
"fixtur",0.00129010062784897,0.000716589036187746,0.000573511591661226
"mat",0.00129010062784897,0.000716589036187746,0.000573511591661226
"notifi",0.00129010062784897,0.000716589036187746,0.000573511591661226
"pepsi",0.00129010062784897,0.000716589036187746,0.000573511591661226
"pierc",0.00129010062784897,0.000716589036187746,0.000573511591661226
"sculptur",0.00129010062784897,0.000716589036187746,0.000573511591661226
"wilt",0.00129010062784897,0.000716589036187746,0.000573511591661226
"thumb",0.00498838909434936,0.00441896572315777,0.00056942337119159
"certif",0.00283822138126774,0.00226919861459453,0.000569022766673209
"tire",0.00868667756084975,0.00812134241012779,0.000565335150721956
"gilbert",0.00438634213468651,0.00382180819300131,0.000564533941685192
"allergi",0.00223617442160489,0.00167204108443807,0.00056413333716681
"artwork",0.00223617442160489,0.00167204108443807,0.00056413333716681
"bedroom",0.00223617442160489,0.00167204108443807,0.00056413333716681
"eleph",0.00223617442160489,0.00167204108443807,0.00056413333716681
"sloppi",0.00223617442160489,0.00167204108443807,0.00056413333716681
"splurg",0.00223617442160489,0.00167204108443807,0.00056413333716681
"factori",0.00378429517502365,0.00322465066284486,0.000559644512178794
"cappuccino",0.00163412746194203,0.00107488355428162,0.000559243907660412
"dart",0.00163412746194203,0.00107488355428162,0.000559243907660412
"dime",0.00163412746194203,0.00107488355428162,0.000559243907660412
"exclus",0.00163412746194203,0.00107488355428162,0.000559243907660412
"file",0.00163412746194203,0.00107488355428162,0.000559243907660412
"hashbrown",0.00163412746194203,0.00107488355428162,0.000559243907660412
"rocki",0.00163412746194203,0.00107488355428162,0.000559243907660412
"seawe",0.00163412746194203,0.00107488355428162,0.000559243907660412
"sheer",0.00163412746194203,0.00107488355428162,0.000559243907660412
"ahi",0.00533241592844242,0.00477726024125164,0.000555155687190776
"coleslaw",0.0031822482153608,0.0026274931326884,0.000554755082672395
"downhil",0.0031822482153608,0.0026274931326884,0.000554755082672395
"absenc",0.00103208050227918,0.000477726024125164,0.000554354478154014
"adopt",0.00103208050227918,0.000477726024125164,0.000554354478154014
"ban",0.00103208050227918,0.000477726024125164,0.000554354478154014
"brooklyn",0.00103208050227918,0.000477726024125164,0.000554354478154014
"butterfish",0.00103208050227918,0.000477726024125164,0.000554354478154014
"concentr",0.00103208050227918,0.000477726024125164,0.000554354478154014
"contest",0.00103208050227918,0.000477726024125164,0.000554354478154014
"coyot",0.00103208050227918,0.000477726024125164,0.000554354478154014
"embrac",0.00103208050227918,0.000477726024125164,0.000554354478154014
"endur",0.00103208050227918,0.000477726024125164,0.000554354478154014
"hong",0.00103208050227918,0.000477726024125164,0.000554354478154014
"hookah",0.00103208050227918,0.000477726024125164,0.000554354478154014
"horror",0.00103208050227918,0.000477726024125164,0.000554354478154014
"irk",0.00103208050227918,0.000477726024125164,0.000554354478154014
"mound",0.00103208050227918,0.000477726024125164,0.000554354478154014
"nostalgia",0.00103208050227918,0.000477726024125164,0.000554354478154014
"pancetta",0.00103208050227918,0.000477726024125164,0.000554354478154014
"pibil",0.00103208050227918,0.000477726024125164,0.000554354478154014
"raini",0.00103208050227918,0.000477726024125164,0.000554354478154014
"remak",0.00103208050227918,0.000477726024125164,0.000554354478154014
"rins",0.00103208050227918,0.000477726024125164,0.000554354478154014
"sang",0.00103208050227918,0.000477726024125164,0.000554354478154014
"sauerkraut",0.00103208050227918,0.000477726024125164,0.000554354478154014
"sir",0.00103208050227918,0.000477726024125164,0.000554354478154014
"smith",0.00103208050227918,0.000477726024125164,0.000554354478154014
"tahini",0.00103208050227918,0.000477726024125164,0.000554354478154014
"tour",0.00473036896877956,0.00418010271109519,0.000550266257684378
"neck",0.00258020125569794,0.00203033560253195,0.000549865653165997
"brussel",0.00197815429603509,0.00143317807237549,0.000544976223659598
"lip",0.00197815429603509,0.00143317807237549,0.000544976223659598
"pao",0.00197815429603509,0.00143317807237549,0.000544976223659598
"skillet",0.00197815429603509,0.00143317807237549,0.000544976223659598
"trim",0.00197815429603509,0.00143317807237549,0.000544976223659598
"moon",0.00352627504945386,0.00298578765078228,0.000540487398671581
"bomber",0.00137610733637224,0.000836020542219037,0.0005400867941532
"boneless",0.00137610733637224,0.000836020542219037,0.0005400867941532
"boom",0.00137610733637224,0.000836020542219037,0.0005400867941532
"brioch",0.00137610733637224,0.000836020542219037,0.0005400867941532
"buyer",0.00137610733637224,0.000836020542219037,0.0005400867941532
"cardin",0.00137610733637224,0.000836020542219037,0.0005400867941532
"dunkin",0.00137610733637224,0.000836020542219037,0.0005400867941532
"favourit",0.00137610733637224,0.000836020542219037,0.0005400867941532
"flair",0.00137610733637224,0.000836020542219037,0.0005400867941532
"gallon",0.00137610733637224,0.000836020542219037,0.0005400867941532
"galor",0.00137610733637224,0.000836020542219037,0.0005400867941532
"georg",0.00137610733637224,0.000836020542219037,0.0005400867941532
"inner",0.00137610733637224,0.000836020542219037,0.0005400867941532
"lloyd",0.00137610733637224,0.000836020542219037,0.0005400867941532
"outta",0.00137610733637224,0.000836020542219037,0.0005400867941532
"pee",0.00137610733637224,0.000836020542219037,0.0005400867941532
"prize",0.00137610733637224,0.000836020542219037,0.0005400867941532
"rat",0.00137610733637224,0.000836020542219037,0.0005400867941532
"rowdi",0.00137610733637224,0.000836020542219037,0.0005400867941532
"stout",0.00137610733637224,0.000836020542219037,0.0005400867941532
"stray",0.00137610733637224,0.000836020542219037,0.0005400867941532
"wore",0.00137610733637224,0.000836020542219037,0.0005400867941532
"alien",0.000774060376709383,0.000238863012062582,0.000535197364646801
"arroz",0.000774060376709383,0.000238863012062582,0.000535197364646801
"att",0.000774060376709383,0.000238863012062582,0.000535197364646801
"beard",0.000774060376709383,0.000238863012062582,0.000535197364646801
"canva",0.000774060376709383,0.000238863012062582,0.000535197364646801
"caveat",0.000774060376709383,0.000238863012062582,0.000535197364646801
"circus",0.000774060376709383,0.000238863012062582,0.000535197364646801
"claw",0.000774060376709383,0.000238863012062582,0.000535197364646801
"concours",0.000774060376709383,0.000238863012062582,0.000535197364646801
"cordon",0.000774060376709383,0.000238863012062582,0.000535197364646801
"cosmet",0.000774060376709383,0.000238863012062582,0.000535197364646801
"creatur",0.000774060376709383,0.000238863012062582,0.000535197364646801
"cring",0.000774060376709383,0.000238863012062582,0.000535197364646801
"cumin",0.000774060376709383,0.000238863012062582,0.000535197364646801
"dazzl",0.000774060376709383,0.000238863012062582,0.000535197364646801
"detour",0.000774060376709383,0.000238863012062582,0.000535197364646801
"dolma",0.000774060376709383,0.000238863012062582,0.000535197364646801
"eatin",0.000774060376709383,0.000238863012062582,0.000535197364646801
"environment",0.000774060376709383,0.000238863012062582,0.000535197364646801
"fanat",0.000774060376709383,0.000238863012062582,0.000535197364646801
"guidanc",0.000774060376709383,0.000238863012062582,0.000535197364646801
"gulp",0.000774060376709383,0.000238863012062582,0.000535197364646801
"hanger",0.000774060376709383,0.000238863012062582,0.000535197364646801
"hormon",0.000774060376709383,0.000238863012062582,0.000535197364646801
"invad",0.000774060376709383,0.000238863012062582,0.000535197364646801
"muddl",0.000774060376709383,0.000238863012062582,0.000535197364646801
"oregon",0.000774060376709383,0.000238863012062582,0.000535197364646801
"paus",0.000774060376709383,0.000238863012062582,0.000535197364646801
"picazzo",0.000774060376709383,0.000238863012062582,0.000535197364646801
"plumb",0.000774060376709383,0.000238863012062582,0.000535197364646801
"propos",0.000774060376709383,0.000238863012062582,0.000535197364646801
"rito",0.000774060376709383,0.000238863012062582,0.000535197364646801
"scampi",0.000774060376709383,0.000238863012062582,0.000535197364646801
"shark",0.000774060376709383,0.000238863012062582,0.000535197364646801
"sht",0.000774060376709383,0.000238863012062582,0.000535197364646801
"simplic",0.000774060376709383,0.000238863012062582,0.000535197364646801
"sinus",0.000774060376709383,0.000238863012062582,0.000535197364646801
"slid",0.000774060376709383,0.000238863012062582,0.000535197364646801
"spain",0.000774060376709383,0.000238863012062582,0.000535197364646801
"specialist",0.000774060376709383,0.000238863012062582,0.000535197364646801
"spike",0.000774060376709383,0.000238863012062582,0.000535197364646801
"stalk",0.000774060376709383,0.000238863012062582,0.000535197364646801
"swore",0.000774060376709383,0.000238863012062582,0.000535197364646801
"tickl",0.000774060376709383,0.000238863012062582,0.000535197364646801
"trailer",0.000774060376709383,0.000238863012062582,0.000535197364646801
"tranquil",0.000774060376709383,0.000238863012062582,0.000535197364646801
"unwind",0.000774060376709383,0.000238863012062582,0.000535197364646801
"vine",0.000774060376709383,0.000238863012062582,0.000535197364646801
"wealth",0.000774060376709383,0.000238863012062582,0.000535197364646801
"westin",0.000774060376709383,0.000238863012062582,0.000535197364646801
"clerk",0.00232218113012815,0.00179147259046937,0.000530708539658784
"nervous",0.00232218113012815,0.00179147259046937,0.000530708539658784
"remot",0.00232218113012815,0.00179147259046937,0.000530708539658784
"belov",0.0017201341704653,0.00119431506031291,0.000525819110152386
"bustl",0.0017201341704653,0.00119431506031291,0.000525819110152386
"leak",0.0017201341704653,0.00119431506031291,0.000525819110152386
"lgo",0.0017201341704653,0.00119431506031291,0.000525819110152386
"med",0.0017201341704653,0.00119431506031291,0.000525819110152386
"scienc",0.0017201341704653,0.00119431506031291,0.000525819110152386
"scone",0.0017201341704653,0.00119431506031291,0.000525819110152386
"shawarma",0.0017201341704653,0.00119431506031291,0.000525819110152386
"shown",0.0017201341704653,0.00119431506031291,0.000525819110152386
"sneak",0.0017201341704653,0.00119431506031291,0.000525819110152386
"unimpress",0.0017201341704653,0.00119431506031291,0.000525819110152386
"wound",0.0017201341704653,0.00119431506031291,0.000525819110152386
"barbequ",0.00111808721080244,0.000597157530156455,0.000520929680645987
"blech",0.00111808721080244,0.000597157530156455,0.000520929680645987
"career",0.00111808721080244,0.000597157530156455,0.000520929680645987
"cds",0.00111808721080244,0.000597157530156455,0.000520929680645987
"contribut",0.00111808721080244,0.000597157530156455,0.000520929680645987
"crystal",0.00111808721080244,0.000597157530156455,0.000520929680645987
"deepfri",0.00111808721080244,0.000597157530156455,0.000520929680645987
"enchant",0.00111808721080244,0.000597157530156455,0.000520929680645987
"februari",0.00111808721080244,0.000597157530156455,0.000520929680645987
"fontina",0.00111808721080244,0.000597157530156455,0.000520929680645987
"gap",0.00111808721080244,0.000597157530156455,0.000520929680645987
"jare",0.00111808721080244,0.000597157530156455,0.000520929680645987
"lowkey",0.00111808721080244,0.000597157530156455,0.000520929680645987
"lure",0.00111808721080244,0.000597157530156455,0.000520929680645987
"michell",0.00111808721080244,0.000597157530156455,0.000520929680645987
"permit",0.00111808721080244,0.000597157530156455,0.000520929680645987
"precis",0.00111808721080244,0.000597157530156455,0.000520929680645987
"quizno",0.00111808721080244,0.000597157530156455,0.000520929680645987
"ripe",0.00111808721080244,0.000597157530156455,0.000520929680645987
"sayin",0.00111808721080244,0.000597157530156455,0.000520929680645987
"sweater",0.00111808721080244,0.000597157530156455,0.000520929680645987
"unknown",0.00111808721080244,0.000597157530156455,0.000520929680645987
"yucca",0.00111808721080244,0.000597157530156455,0.000520929680645987
"inn",0.00266620796422121,0.00214976710856324,0.00051644085565797
"zucchini",0.00266620796422121,0.00214976710856324,0.00051644085565797
"assist",0.00421432871763998,0.00370237668697002,0.000511952030669953
"connect",0.00421432871763998,0.00370237668697002,0.000511952030669953
"anyhow",0.00206416100455836,0.00155260957840678,0.000511551426151572
"curious",0.00206416100455836,0.00155260957840678,0.000511551426151572
"achiev",0.0014621140448955,0.000955452048250328,0.000506661996645173
"capac",0.0014621140448955,0.000955452048250328,0.000506661996645173
"caution",0.0014621140448955,0.000955452048250328,0.000506661996645173
"ciao",0.0014621140448955,0.000955452048250328,0.000506661996645173
"cobb",0.0014621140448955,0.000955452048250328,0.000506661996645173
"fryer",0.0014621140448955,0.000955452048250328,0.000506661996645173
"gosh",0.0014621140448955,0.000955452048250328,0.000506661996645173
"scatter",0.0014621140448955,0.000955452048250328,0.000506661996645173
"treadmil",0.0014621140448955,0.000955452048250328,0.000506661996645173
"capres",0.00301023479831427,0.00250806162665711,0.000502173171657156
"faster",0.00301023479831427,0.00250806162665711,0.000502173171657156
"francisco",0.00301023479831427,0.00250806162665711,0.000502173171657156
"apprehens",0.000860067085232648,0.000358294518093873,0.000501772567138775
"bahama",0.000860067085232648,0.000358294518093873,0.000501772567138775
"barrestaur",0.000860067085232648,0.000358294518093873,0.000501772567138775
"booti",0.000860067085232648,0.000358294518093873,0.000501772567138775
"bounc",0.000860067085232648,0.000358294518093873,0.000501772567138775
"café",0.000860067085232648,0.000358294518093873,0.000501772567138775
"chino",0.000860067085232648,0.000358294518093873,0.000501772567138775
"drew",0.000860067085232648,0.000358294518093873,0.000501772567138775
"fame",0.000860067085232648,0.000358294518093873,0.000501772567138775
"frog",0.000860067085232648,0.000358294518093873,0.000501772567138775
